"query","api","endpoint","method","request","expected_response","scenario_type","test_category","notes"
"Create new order with valid customer id, payment, and shipping address (different customer id, payment method, and shipping address)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}}","{""status"": ""created"", ""message"": ""Order created and payment authorized."", ""order_id"": ""ord_20251129_0013""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different customer id, payment method, and shipping address)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, and shipping address)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}}","{""status"": ""created"", ""message"": ""Order created and payment authorized."", ""order_id"": ""ord_20251129_0014""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, and shipping address)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, and shipping address)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}}","{""status"": ""created"", ""message"": ""Order created and payment authorized."", ""order_id"": ""ord_20251129_0015""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, and shipping address)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, and currency)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD""}","{""status"": ""created"", ""message"": ""Order created and payment authorized."", ""order_id"": ""ord_20251129_0016""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, and currency)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, and currency)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD""}","{""status"": ""created"", ""message"": ""Order created and payment authorized."", ""order_id"": ""ord_20251129_0017""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, and currency)"
"Create new order with valid customer id, payment, and shipping address (different customer id, payment method, shipping address, currency, and notes)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order""}","{""status"": ""created"", ""message"": ""Order created and payment authorized."", ""order_id"": ""ord_20251129_0018""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different customer id, payment method, shipping address, currency, and notes)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, and notes)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order""}","{""status"": ""created"", ""message"": ""Order created and payment authorized."", ""order_id"": ""ord_20251129_0019""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, and notes)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, and simulate)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0020""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, and simulate)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, and simulate)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0021""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, and simulate)"
"Create new order with valid customer id, payment, and shipping address (different customer id, payment method, shipping address, currency, notes, simulate, and upi payment)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}], ""payment"": {""method"": ""upi"", ""upi_id"": ""upi_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0022""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different customer id, payment method, shipping address, currency, notes, simulate, and upi payment)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, and upi payment)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""upi"", ""upi_id"": ""upi_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0023""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, and upi payment)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, and cod payment)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""upi_id"": ""upi_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0024""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, and cod payment)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, and cod payment)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""cod"", ""upi_id"": ""upi_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0025""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, and cod payment)"
"Create new order with valid customer id, payment, and shipping address (different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, and card payment)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}], ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242"", ""upi_id"": ""upi_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0026""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, and card payment)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, and card payment)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_4242"", ""upi_id"": ""upi_id_123""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0027""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, and card payment)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, and netbanking payment)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0028""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, and netbanking payment)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, and netbanking payment)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0029""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, and netbanking payment)"
"Create new order with valid customer id, payment, and shipping address (different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, and currency conversion)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0030""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, and currency conversion)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, and currency conversion)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0031""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, and currency conversion)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, and tax calculation)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0032""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, and tax calculation)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, and tax calculation)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0033""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, and tax calculation)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, and discount)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0034""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, and discount)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, and discount)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0035""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, and discount)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, and gift wrapping)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0036""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, and gift wrapping)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, and gift wrapping)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0037""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, and gift wrapping)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, and insurance)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0038""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, and insurance)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, and insurance)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0039""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, and insurance)"
"Create new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, and loyalty points)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0040""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (different items, customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, and loyalty points)"
"Create new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, and loyalty points)","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_456"", ""items"": [{""product_id"": ""prod_ABC123"", ""quantity"": 2}, {""product_id"": ""prod_XYZ789"", ""quantity"": 1}], ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbanking_id_123"", ""upi_id"": ""upi_id_123"", ""card_token"": ""tok_test_4242""}, ""shipping_address"": {""line1"": ""45 MG Road"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""country"": ""IN"", ""postal_code"": ""560001""}, ""currency"": ""USD"", ""notes"": ""Test order"", ""simulate"": true, ""currency_conversion"": true, ""tax_calculation"": true, ""discount"": 10, ""gift_wrapping"": true, ""insurance"": true, ""loyalty_points"": 100}","{""status"": ""simulated"", ""message"": ""Order simulated."", ""order_id"": ""ord_20251129_0041""}","valid","valid_flow","Test creating a new order with valid customer id, payment, and shipping address (multiple items, different customer id, payment method, shipping address, currency, notes, simulate, upi payment, cod payment, card payment, netbanking payment, currency conversion, tax calculation, discount, gift wrapping, insurance, and loyalty points)"
