"query","api","endpoint","method","request","expected_response","scenario_type","test_category","notes"
"Create order with valid customer and items, but with invalid payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""invalid_payment_method"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Invalid payment method""}","edge","error_case","Test creating an order with valid customer and items, but with invalid payment method"
"Create order with valid customer and items, but with missing payment method","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}, ""payment"": {""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Missing payment method""}","edge","error_case","Test creating an order with valid customer and items, but with missing payment method"
"Create order with valid customer and items, but with typo in card token","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_1234""}}","{""status"": ""error"", ""error_message"": ""Invalid card token""}","edge","typo","Test creating an order with valid customer and items, but with typo in card token"
"Create order with valid customer and items, but with invalid card token","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card"", ""card_token"": ""invalid_card_token""}}","{""status"": ""error"", ""error_message"": ""Invalid card token""}","edge","error_case","Test creating an order with valid customer and items, but with invalid card token"
"Create order with valid customer and items, but with missing card token","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card""}}","{""status"": ""error"", ""error_message"": ""Missing card token""}","edge","error_case","Test creating an order with valid customer and items, but with missing card token"
"Create order with valid customer and items, but with typo in shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New Yorke"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Invalid shipping address""}","edge","typo","Test creating an order with valid customer and items, but with typo in shipping address"
"Create order with valid customer and items, but with invalid shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""Invalid City"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Invalid shipping address""}","edge","error_case","Test creating an order with valid customer and items, but with invalid shipping address"
"Create order with valid customer and items, but with missing shipping address","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Missing shipping address""}","edge","error_case","Test creating an order with valid customer and items, but with missing shipping address"
"Create order with valid customer and items, but with typo in city","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New Yorke"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Invalid city""}","edge","typo","Test creating an order with valid customer and items, but with typo in city"
"Create order with valid customer and items, but with invalid city","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""Invalid City"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Invalid city""}","edge","error_case","Test creating an order with valid customer and items, but with invalid city"
"Create order with valid customer and items, but with missing city","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Missing city""}","edge","error_case","Test creating an order with valid customer and items, but with missing city"
"Create order with valid customer and items, but with typo in state","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""New Yorke"", ""country"": ""US"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Invalid state""}","edge","typo","Test creating an order with valid customer and items, but with typo in state"
"Create order with valid customer and items, but with invalid state","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""Invalid State"", ""country"": ""US"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Invalid state""}","edge","error_case","Test creating an order with valid customer and items, but with invalid state"
"Create order with valid customer and items, but with missing state","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""country"": ""US"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Missing state""}","edge","error_case","Test creating an order with valid customer and items, but with missing state"
"Create order with valid customer and items, but with typo in country","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""Unites States"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Invalid country""}","edge","typo","Test creating an order with valid customer and items, but with typo in country"
"Create order with valid customer and items, but with invalid country","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""Invalid Country"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Invalid country""}","edge","error_case","Test creating an order with valid customer and items, but with invalid country"
"Create order with valid customer and items, but with missing country","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Missing country""}","edge","error_case","Test creating an order with valid customer and items, but with missing country"
"Create order with valid customer and items, but with typo in postal code","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""1000""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Invalid postal code""}","edge","typo","Test creating an order with valid customer and items, but with typo in postal code"
"Create order with valid customer and items, but with invalid postal code","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""Invalid Postal Code""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Invalid postal code""}","edge","error_case","Test creating an order with valid customer and items, but with invalid postal code"
"Create order with valid customer and items, but with missing postal code","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""error"", ""error_message"": ""Missing postal code""}","edge","error_case","Test creating an order with valid customer and items, but with missing postal code"
"Create order with valid customer and items","Create_Customer_Order","/v1/orders","POST","{""customer_id"": ""cust_123"", ""items"": [{""product_id"": ""prod_456"", ""quantity"": 2}], ""shipping_address"": {""city"": ""New York"", ""line1"": ""123 Main St"", ""state"": ""NY"", ""country"": ""US"", ""postal_code"": ""10001""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_123""}}","{""status"": ""created"", ""order_id"": ""ord_123""}","valid","valid_flow","Test creating an order with valid customer and items"
