"query","api","endpoint","method","request","expected_response","scenario_type","test_category","notes"
"New order, customer: cust_005, 2x prod_Z9, ship to 123 Elm St, no notes.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_005"", ""items"": [{""product_id"": ""prod_Z9"", ""quantity"": 2}], ""shipping_address"": {""line1"": ""123 Elm St"", ""city"": ""Anytown"", ""state"": ""CA"", ""postal_code"": ""90210"", ""country"": ""US""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_test_5555""}, ""notes"": null}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0004"", ""total_amount"": 4000, ""currency"": ""USD"", ""estimated_delivery"": ""2024-01-07"", ""message"": ""Order created and payment authorized."", ""items"": [{""product_id"": ""prod_Z9"", ""quantity"": 2, ""price"": 2000}]}","valid","paraphrase","Valid order with card payment, no notes specified."
"Order for cust_006, one item, simulate true.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_006"", ""items"": [{""product_id"": ""prod_SIM"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""1 Simulation Blvd"", ""city"": ""Testville"", ""state"": ""TX"", ""postal_code"": ""77001"", ""country"": ""US""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_sim_card_006""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {""simulate"": ""true""}}","{""valid"": true, ""message"": ""Order simulation successful. No actual order created."", ""simulation"": true, ""total_amount"": 500, ""currency"": ""USD"", ""items"": [{""product_id"": ""prod_SIM"", ""quantity"": 1, ""price"": 500}]}","valid","valid_flow","Valid order with simulate parameter set to true."
"Process a new order for cust_007, two distinct items, COD.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_007"", ""items"": [{""product_id"": ""prod_ITEM1"", ""quantity"": 1}, {""product_id"": ""prod_ITEM2"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""300 Commerce St"", ""city"": ""Dallas"", ""state"": ""TX"", ""postal_code"": ""75201"", ""country"": ""US""}, ""payment"": {""method"": ""cod""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0005"", ""total_amount"": 3500, ""currency"": ""USD"", ""estimated_delivery"": ""2024-01-09"", ""message"": ""Order created. Payment due on delivery."", ""items"": [{""product_id"": ""prod_ITEM1"", ""quantity"": 1, ""price"": 1500}, {""product_id"": ""prod_ITEM2"", ""quantity"": 1, ""price"": 2000}]}","valid","valid_flow","Valid order with multiple items and COD payment."
"Hey, add an order for cust_008 with a single widget and card payment.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_008"", ""items"": [{""product_id"": ""prod_WIDGET"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""10 Downing St"", ""city"": ""London"", ""state"": ""ENG"", ""postal_code"": ""SW1A 2AA"", ""country"": ""GB""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_gbp_card_008""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0006"", ""total_amount"": 2500, ""currency"": ""GBP"", ""estimated_delivery"": ""2024-01-12"", ""message"": ""Order created and payment authorized."", ""items"": [{""product_id"": ""prod_WIDGET"", ""quantity"": 1, ""price"": 2500}]}","valid","valid_flow","Valid order with casual query style, international address."
"New purchase for cust_009, two items, UPI payment, simulate true.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_009"", ""items"": [{""product_id"": ""prod_ELEC1"", ""quantity"": 1}, {""product_id"": ""prod_ELEC2"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""15 Electronic City"", ""city"": ""Bengaluru"", ""state"": ""KA"", ""postal_code"": ""560100"", ""country"": ""IN""}, ""payment"": {""method"": ""upi"", ""upi_id"": ""cust009@bank""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {""simulate"": ""true""}}","{""valid"": true, ""message"": ""Order simulation successful. No actual order created."", ""simulation"": true, ""total_amount"": 8000, ""currency"": ""INR"", ""items"": [{""product_id"": ""prod_ELEC1"", ""quantity"": 1, ""price"": 3000}, {""product_id"": ""prod_ELEC2"", ""quantity"": 1, ""price"": 5000}]}","valid","valid_flow","Valid order simulation with multiple items and UPI payment."
"Process order cust_010, single item, netbanking, with a special note.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_010"", ""items"": [{""product_id"": ""prod_UNIQUE"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""888 Innovation Way"", ""city"": ""Pune"", ""state"": ""MH"", ""postal_code"": ""411001"", ""country"": ""IN""}, ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""bank_id_AXIS_010""}, ""notes"": ""Please deliver after 5 PM.""}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0007"", ""total_amount"": 4500, ""currency"": ""INR"", ""estimated_delivery"": ""2024-01-09"", ""message"": ""Order created and payment authorized."", ""items"": [{""product_id"": ""prod_UNIQUE"", ""quantity"": 1, ""price"": 4500}]}","valid","valid_flow","Valid order with a custom delivery note."
"Order for cust_011, single book, card payment, shipping to Canada.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_011"", ""items"": [{""product_id"": ""prod_BOOK"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""200 University Ave"", ""city"": ""Toronto"", ""state"": ""ON"", ""postal_code"": ""M5H 3C6"", ""country"": ""CA""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_cad_card_011""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0008"", ""total_amount"": 30, ""currency"": ""CAD"", ""estimated_delivery"": ""2024-01-15"", ""message"": ""Order created and payment authorized."", ""items"": [{""product_id"": ""prod_BOOK"", ""quantity"": 1, ""price"": 30}]}","valid","valid_flow","Valid international order to Canada."
"Create subscription order for cust_012, 1x monthly service, COD.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_012"", ""items"": [{""product_id"": ""prod_SUBSCRIPTION_PLAN"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""P.O. Box 123"", ""city"": ""Rural Town"", ""state"": ""GA"", ""postal_code"": ""30303"", ""country"": ""US""}, ""payment"": {""method"": ""cod""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0009"", ""total_amount"": 1999, ""currency"": ""USD"", ""estimated_delivery"": ""2024-01-10"", ""message"": ""Order created. Payment due on delivery."", ""items"": [{""product_id"": ""prod_SUBSCRIPTION_PLAN"", ""quantity"": 1, ""price"": 1999}]}","valid","valid_flow","Valid order for a subscription product with COD."
"Order for cust_013, 3 different items, card payment, no line2.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_013"", ""items"": [{""product_id"": ""prod_ITEM_A"", ""quantity"": 1}, {""product_id"": ""prod_ITEM_B"", ""quantity"": 1}, {""product_id"": ""prod_ITEM_C"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""100 Broadway"", ""city"": ""New York"", ""state"": ""NY"", ""postal_code"": ""10005"", ""country"": ""US""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_ny_card_013""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0010"", ""total_amount"": 7500, ""currency"": ""USD"", ""estimated_delivery"": ""2024-01-08"", ""message"": ""Order created and payment authorized."", ""items"": [{""product_id"": ""prod_ITEM_A"", ""quantity"": 1, ""price"": 1500}, {""product_id"": ""prod_ITEM_B"", ""quantity"": 1, ""price"": 2500}, {""product_id"": ""prod_ITEM_C"", ""quantity"": 1, ""price"": 3500}]}","valid","valid_flow","Valid order with three items and no line2 in address."
"Purchase for cust_014, one product, UPI payment, deliver to Sydney.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_014"", ""items"": [{""product_id"": ""prod_AUS"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""1 George St"", ""city"": ""Sydney"", ""state"": ""NSW"", ""postal_code"": ""2000"", ""country"": ""AU""}, ""payment"": {""method"": ""upi"", ""upi_id"": ""cust014@australiabank""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""pending_payment"", ""order_id"": ""ord_20240101_0011"", ""total_amount"": 80, ""currency"": ""AUD"", ""estimated_delivery"": ""2024-01-18"", ""message"": ""Order created. Awaiting UPI payment confirmation."", ""items"": [{""product_id"": ""prod_AUS"", ""quantity"": 1, ""price"": 80}]}","valid","valid_flow","Valid international order to Australia with UPI."
"New order for cust_015, single item, netbanking, simulate true.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_015"", ""items"": [{""product_id"": ""prod_TEST"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""42 Test Lane"", ""city"": ""Simulation City"", ""state"": ""GA"", ""postal_code"": ""30303"", ""country"": ""US""}, ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""testbank_015""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {""simulate"": ""true""}}","{""valid"": true, ""message"": ""Order simulation successful. No actual order created."", ""simulation"": true, ""total_amount"": 100, ""currency"": ""USD"", ""items"": [{""product_id"": ""prod_TEST"", ""quantity"": 1, ""price"": 100}]}","valid","valid_flow","Valid simulation with netbanking."
"Order for cust_016, 2x product_A, COD, with line2 address.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_016"", ""items"": [{""product_id"": ""product_A"", ""quantity"": 2}], ""shipping_address"": {""line1"": ""Unit 2B"", ""line2"": ""The Apartment Complex"", ""city"": ""Chennai"", ""state"": ""TN"", ""postal_code"": ""600001"", ""country"": ""IN""}, ""payment"": {""method"": ""cod""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0012"", ""total_amount"": 3000, ""currency"": ""INR"", ""estimated_delivery"": ""2024-01-07"", ""message"": ""Order created. Payment due on delivery."", ""items"": [{""product_id"": ""product_A"", ""quantity"": 2, ""price"": 1500}]}","valid","valid_flow","Valid order with COD and a populated line2 address field."
"Order 017, one item, card payment, deliver to Germany.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_017"", ""items"": [{""product_id"": ""prod_EURO"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""Kurf\u00fcrstendamm 1"", ""city"": ""Berlin"", ""state"": ""BE"", ""postal_code"": ""10707"", ""country"": ""DE""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_eur_card_017""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0013"", ""total_amount"": 50, ""currency"": ""EUR"", ""estimated_delivery"": ""2024-01-14"", ""message"": ""Order created and payment authorized."", ""items"": [{""product_id"": ""prod_EURO"", ""quantity"": 1, ""price"": 50}]}","valid","valid_flow","Valid international order to Germany."
"New order for cust_018, product_B x 5, netbanking, simulate mode.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_018"", ""items"": [{""product_id"": ""prod_B"", ""quantity"": 5}], ""shipping_address"": {""line1"": ""700 Tech Hub"", ""city"": ""Hyderabad"", ""state"": ""TS"", ""postal_code"": ""500081"", ""country"": ""IN""}, ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""bank_id_SBI_018""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {""simulate"": ""true""}}","{""valid"": true, ""message"": ""Order simulation successful. No actual order created."", ""simulation"": true, ""total_amount"": 7500, ""currency"": ""INR"", ""items"": [{""product_id"": ""prod_B"", ""quantity"": 5, ""price"": 1500}]}","valid","valid_flow","Valid simulation for multiple quantities of a single product."
"Create an order for cust_019, one item, UPI, with a long note.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_019"", ""items"": [{""product_id"": ""prod_NOTE"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""123 Main Street"", ""city"": ""Smallville"", ""state"": ""KS"", ""postal_code"": ""66002"", ""country"": ""US""}, ""payment"": {""method"": ""upi"", ""upi_id"": ""cust019@pay""}, ""notes"": ""This is a very important note for the delivery driver. Please call the customer at 555-1234 before attempting delivery. Do not leave the package unattended.""}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""pending_payment"", ""order_id"": ""ord_20240101_0014"", ""total_amount"": 1200, ""currency"": ""USD"", ""estimated_delivery"": ""2024-01-10"", ""message"": ""Order created. Awaiting UPI payment confirmation."", ""items"": [{""product_id"": ""prod_NOTE"", ""quantity"": 1, ""price"": 1200}]}","valid","valid_flow","Valid order with a relatively long note."
"Order for cust_020, 1x prod_X, COD, deliver to France.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_020"", ""items"": [{""product_id"": ""prod_X"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""2 Rue de la Paix"", ""city"": ""Paris"", ""state"": ""IDF"", ""postal_code"": ""75002"", ""country"": ""FR""}, ""payment"": {""method"": ""cod""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0015"", ""total_amount"": 75, ""currency"": ""EUR"", ""estimated_delivery"": ""2024-01-16"", ""message"": ""Order created. Payment due on delivery."", ""items"": [{""product_id"": ""prod_X"", ""quantity"": 1, ""price"": 75}]}","valid","valid_flow","Valid international order to France with COD."
"Generate order for cust_021, two items, card, no line2, simulate.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_021"", ""items"": [{""product_id"": ""prod_ONE"", ""quantity"": 1}, {""product_id"": ""prod_TWO"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""10 Tech Plaza"", ""city"": ""San Francisco"", ""state"": ""CA"", ""postal_code"": ""94105"", ""country"": ""US""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_sf_card_021""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {""simulate"": ""true""}}","{""valid"": true, ""message"": ""Order simulation successful. No actual order created."", ""simulation"": true, ""total_amount"": 6000, ""currency"": ""USD"", ""items"": [{""product_id"": ""prod_ONE"", ""quantity"": 1, ""price"": 2500}, {""product_id"": ""prod_TWO"", ""quantity"": 1, ""price"": 3500}]}","valid","valid_flow","Valid simulation with multiple items and no line2."
"Create order for cust_022, 1x prod_SPECIAL, UPI payment, shipping to a different state.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_022"", ""items"": [{""product_id"": ""prod_SPECIAL"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""Plot 1, Sector 18"", ""city"": ""Gurgaon"", ""state"": ""HR"", ""postal_code"": ""122008"", ""country"": ""IN""}, ""payment"": {""method"": ""upi"", ""upi_id"": ""cust022@okicici""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""pending_payment"", ""order_id"": ""ord_20240101_0016"", ""total_amount"": 2200, ""currency"": ""INR"", ""estimated_delivery"": ""2024-01-09"", ""message"": ""Order created. Awaiting UPI payment confirmation."", ""items"": [{""product_id"": ""prod_SPECIAL"", ""quantity"": 1, ""price"": 2200}]}","valid","valid_flow","Valid order with UPI to a specific Indian state."
"Order for cust_023, 2x generic product, netbanking, with a short note.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_023"", ""items"": [{""product_id"": ""prod_GENERIC"", ""quantity"": 2}], ""shipping_address"": {""line1"": ""88 Park Avenue"", ""city"": ""Boston"", ""state"": ""MA"", ""postal_code"": ""02108"", ""country"": ""US""}, ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""bank_id_BOS_023""}, ""notes"": ""Fragile.""}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0017"", ""total_amount"": 1800, ""currency"": ""USD"", ""estimated_delivery"": ""2024-01-08"", ""message"": ""Order created and payment authorized."", ""items"": [{""product_id"": ""prod_GENERIC"", ""quantity"": 2, ""price"": 900}]}","valid","valid_flow","Valid order with a short note and netbanking."
"Need to order 1x prod_GADGET for cust_024, card payment, shipping to Japan.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_024"", ""items"": [{""product_id"": ""prod_GADGET"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""1-1-1 Marunouchi"", ""city"": ""Tokyo"", ""state"": ""TYO"", ""postal_code"": ""100-0005"", ""country"": ""JP""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_jpy_card_024""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0018"", ""total_amount"": 10000, ""currency"": ""JPY"", ""estimated_delivery"": ""2024-01-20"", ""message"": ""Order created and payment authorized."", ""items"": [{""product_id"": ""prod_GADGET"", ""quantity"": 1, ""price"": 10000}]}","valid","valid_flow","Valid international order to Japan."
"Create order for cust_025, 1x prod_Z, COD, no line2, simulate.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_025"", ""items"": [{""product_id"": ""prod_Z"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""1000 Corporate Drive"", ""city"": ""Austin"", ""state"": ""TX"", ""postal_code"": ""78701"", ""country"": ""US""}, ""payment"": {""method"": ""cod""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {""simulate"": ""true""}}","{""valid"": true, ""message"": ""Order simulation successful. No actual order created."", ""simulation"": true, ""total_amount"": 700, ""currency"": ""USD"", ""items"": [{""product_id"": ""prod_Z"", ""quantity"": 1, ""price"": 700}]}","valid","valid_flow","Valid simulation for COD payment with no line2."
"Order for cust_026, 1x prod_SERVICE, UPI, deliver to a different country (UAE).","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_026"", ""items"": [{""product_id"": ""prod_SERVICE"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""Sheikh Zayed Road"", ""city"": ""Dubai"", ""state"": ""DXB"", ""postal_code"": ""00000"", ""country"": ""AE""}, ""payment"": {""method"": ""upi"", ""upi_id"": ""cust026@emiratesbank""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""pending_payment"", ""order_id"": ""ord_20240101_0019"", ""total_amount"": 150, ""currency"": ""AED"", ""estimated_delivery"": ""2024-01-15"", ""message"": ""Order created. Awaiting UPI payment confirmation."", ""items"": [{""product_id"": ""prod_SERVICE"", ""quantity"": 1, ""price"": 150}]}","valid","valid_flow","Valid international order to UAE with UPI payment."
"Create an order for cust_027, 3x prod_SMALL, card payment, with line2.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_027"", ""items"": [{""product_id"": ""prod_SMALL"", ""quantity"": 3}], ""shipping_address"": {""line1"": ""Flat 7"", ""line2"": ""The Gardens Apartments"", ""city"": ""Bangalore"", ""state"": ""KA"", ""postal_code"": ""560001"", ""country"": ""IN""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_in_card_027""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0020"", ""total_amount"": 1500, ""currency"": ""INR"", ""estimated_delivery"": ""2024-01-08"", ""message"": ""Order created and payment authorized."", ""items"": [{""product_id"": ""prod_SMALL"", ""quantity"": 3, ""price"": 500}]}","valid","valid_flow","Valid order with multiple quantities of one item and line2."
"Order for cust_028, 1x prod_BIG, netbanking, no notes, simulate.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_028"", ""items"": [{""product_id"": ""prod_BIG"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""1 Big Road"", ""city"": ""Large City"", ""state"": ""NY"", ""postal_code"": ""10001"", ""country"": ""US""}, ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""netbank_028""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {""simulate"": ""true""}}","{""valid"": true, ""message"": ""Order simulation successful. No actual order created."", ""simulation"": true, ""total_amount"": 5000, ""currency"": ""USD"", ""items"": [{""product_id"": ""prod_BIG"", ""quantity"": 1, ""price"": 5000}]}","valid","valid_flow","Valid simulation with netbanking and no notes."
"Place order for cust_029, 2 items, COD, with a specific instruction.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_029"", ""items"": [{""product_id"": ""prod_ITEM_X"", ""quantity"": 1}, {""product_id"": ""prod_ITEM_Y"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""10 Main Street"", ""city"": ""Smalltown"", ""state"": ""AL"", ""postal_code"": ""35004"", ""country"": ""US""}, ""payment"": {""method"": ""cod""}, ""notes"": ""Leave package at the back door.""}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0021"", ""total_amount"": 2800, ""currency"": ""USD"", ""estimated_delivery"": ""2024-01-09"", ""message"": ""Order created. Payment due on delivery."", ""items"": [{""product_id"": ""prod_ITEM_X"", ""quantity"": 1, ""price"": 1300}, {""product_id"": ""prod_ITEM_Y"", ""quantity"": 1, ""price"": 1500}]}","valid","valid_flow","Valid order with COD and a specific delivery instruction."
"Order for cust_030, 1x prod_ESSENTIAL, card, shipping to UK, no line2, simulate.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_030"", ""items"": [{""product_id"": ""prod_ESSENTIAL"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""1 High Street"", ""city"": ""Manchester"", ""state"": ""ENG"", ""postal_code"": ""M1 1AE"", ""country"": ""GB""}, ""payment"": {""method"": ""card"", ""card_token"": ""tok_uk_card_030""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {""simulate"": ""true""}}","{""valid"": true, ""message"": ""Order simulation successful. No actual order created."", ""simulation"": true, ""total_amount"": 80, ""currency"": ""GBP"", ""items"": [{""product_id"": ""prod_ESSENTIAL"", ""quantity"": 1, ""price"": 80}]}","valid","valid_flow","Valid international simulation to UK with no line2."
"Create order for customer cust_031, single product, UPI payment.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_031"", ""items"": [{""product_id"": ""prod_ITEM_UPI"", ""quantity"": 1}], ""shipping_address"": {""line1"": ""5th Avenue, Block C"", ""city"": ""Noida"", ""state"": ""UP"", ""postal_code"": ""201301"", ""country"": ""IN""}, ""payment"": {""method"": ""upi"", ""upi_id"": ""cust031@paytm""}}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""pending_payment"", ""order_id"": ""ord_20240101_0022"", ""total_amount"": 1800, ""currency"": ""INR"", ""estimated_delivery"": ""2024-01-10"", ""message"": ""Order created. Awaiting UPI payment confirmation."", ""items"": [{""product_id"": ""prod_ITEM_UPI"", ""quantity"": 1, ""price"": 1800}]}","valid","valid_flow","Valid order with UPI payment."
"Book an order for cust_032, 2x prod_OFFICE, netbanking, specific notes.","Create_Customer_Order","/v1/orders","POST","{""url"": ""https://api.example-shop.com/v1/orders"", ""body"": {""customer_id"": ""cust_032"", ""items"": [{""product_id"": ""prod_OFFICE"", ""quantity"": 2}], ""shipping_address"": {""line1"": ""Office No 10"", ""line2"": ""Commercial Building"", ""city"": ""Chennai"", ""state"": ""TN"", ""postal_code"": ""600017"", ""country"": ""IN""}, ""payment"": {""method"": ""netbanking"", ""netbanking_id"": ""bank_id_CANARA_032""}, ""notes"": ""Deliver during office hours (9-5 PM).""}, ""method"": ""POST"", ""headers"": {""Content-Type"": ""application/json"", ""Authorization"": ""Bearer test_api_key_123""}, ""query_parameters"": {}}","{""status"": ""created"", ""order_id"": ""ord_20240101_0023"", ""total_amount"": 6000, ""currency"": ""INR"", ""estimated_delivery"": ""2024-01-09"", ""message"": ""Order created and payment authorized."", ""items"": [{""product_id"": ""prod_OFFICE"", ""quantity"": 2, ""price"": 3000}]}","valid","valid_flow","Valid order with netbanking and a specific delivery time note."
